,track_name,artists,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
70,minha bênção,cassiane,5SS4AAEBMOMVGJTlKS7Hnw,0.356,0.623,6,-3.633,1,0.0365,0.401,0.0,0.193,0.481,139.493,audio_features,spotify:track:5SS4AAEBMOMVGJTlKS7Hnw,https://api.spotify.com/v1/tracks/5SS4AAEBMOMVGJTlKS7Hnw,https://api.spotify.com/v1/audio-analysis/5SS4AAEBMOMVGJTlKS7Hnw,260667,4
71,get it on tonite (re-recorded / remastered),montell jordan,4rf0pEYSSku3Tkrm0JEYn2,0.771,0.543,10,-7.633,0,0.0441,0.0324,0.0,0.0846,0.891,99.029,audio_features,spotify:track:4rf0pEYSSku3Tkrm0JEYn2,https://api.spotify.com/v1/tracks/4rf0pEYSSku3Tkrm0JEYn2,https://api.spotify.com/v1/audio-analysis/4rf0pEYSSku3Tkrm0JEYn2,288396,4
72,el amor más bonito,tito nieves,7DKfdeKsm1RZczzJWK7jAY,0.488,0.865,0,-4.956,1,0.0389,0.5,1.04e-05,0.0737,0.915,94.375,audio_features,spotify:track:7DKfdeKsm1RZczzJWK7jAY,https://api.spotify.com/v1/tracks/7DKfdeKsm1RZczzJWK7jAY,https://api.spotify.com/v1/audio-analysis/7DKfdeKsm1RZczzJWK7jAY,268587,4
73,fiore,alvize fantacone,6DRCugEZcKbSOK9OT5cNvM,0.606,0.0157,9,-28.185,1,0.0683,0.996,0.942,0.0898,0.0639,47.745,audio_features,spotify:track:6DRCugEZcKbSOK9OT5cNvM,https://api.spotify.com/v1/tracks/6DRCugEZcKbSOK9OT5cNvM,https://api.spotify.com/v1/audio-analysis/6DRCugEZcKbSOK9OT5cNvM,175285,4
74,como ninguém me vê - ao vivo,andré valadão,03HIAI4UJ7ux9j8BBV8aPs,0.447,0.757,7,-5.832,0,0.0417,0.0776,0.0,0.713,0.304,134.987,audio_features,spotify:track:03HIAI4UJ7ux9j8BBV8aPs,https://api.spotify.com/v1/tracks/03HIAI4UJ7ux9j8BBV8aPs,https://api.spotify.com/v1/audio-analysis/03HIAI4UJ7ux9j8BBV8aPs,337512,4
75,gunfight,sick puppies,0is4yL58CcQ4Gv4WgTGr9N,0.386,0.812,0,-5.435,1,0.054,7.19e-05,0.00036,0.0809,0.508,173.102,audio_features,spotify:track:0is4yL58CcQ4Gv4WgTGr9N,https://api.spotify.com/v1/tracks/0is4yL58CcQ4Gv4WgTGr9N,https://api.spotify.com/v1/audio-analysis/0is4yL58CcQ4Gv4WgTGr9N,175720,4
76,te amaré,miguel bosé,3PFyeq4aBtLfShPJ9oiK4p,0.452,0.302,3,-17.023,1,0.0355,0.0663,0.0,0.116,0.381,149.163,audio_features,spotify:track:3PFyeq4aBtLfShPJ9oiK4p,https://api.spotify.com/v1/tracks/3PFyeq4aBtLfShPJ9oiK4p,https://api.spotify.com/v1/audio-analysis/3PFyeq4aBtLfShPJ9oiK4p,211733,4
77,fuschia,dark0,0s5yttSe2VtuahRqYQMROn,0.785,0.461,7,-6.281,1,0.0841,0.0597,0.943,0.138,0.252,142.041,audio_features,spotify:track:0s5yttSe2VtuahRqYQMROn,https://api.spotify.com/v1/tracks/0s5yttSe2VtuahRqYQMROn,https://api.spotify.com/v1/audio-analysis/0s5yttSe2VtuahRqYQMROn,289018,4
78,panes,anenon,0i4m0jgUSjsE8PQdsP3Zla,0.364,0.444,0,-12.159,1,0.0383,0.78,0.947,0.112,0.0376,120.228,audio_features,spotify:track:0i4m0jgUSjsE8PQdsP3Zla,https://api.spotify.com/v1/tracks/0i4m0jgUSjsE8PQdsP3Zla,https://api.spotify.com/v1/audio-analysis/0i4m0jgUSjsE8PQdsP3Zla,194907,4
79,ausencia,horcas,1ygPdQ2Pfz0y6LIZ2wAUyB,0.281,0.584,8,-7.698,1,0.0312,0.00203,0.022,0.114,0.148,140.638,audio_features,spotify:track:1ygPdQ2Pfz0y6LIZ2wAUyB,https://api.spotify.com/v1/tracks/1ygPdQ2Pfz0y6LIZ2wAUyB,https://api.spotify.com/v1/audio-analysis/1ygPdQ2Pfz0y6LIZ2wAUyB,351923,4
80,loudest stereo,anal cunt,0NTTfLoedCixGKsVjN2mRx,0.227,0.995,4,-5.943,0,0.222,0.000342,0.0248,0.247,0.0383,186.073,audio_features,spotify:track:0NTTfLoedCixGKsVjN2mRx,https://api.spotify.com/v1/tracks/0NTTfLoedCixGKsVjN2mRx,https://api.spotify.com/v1/audio-analysis/0NTTfLoedCixGKsVjN2mRx,176413,4
81,wiggle it,patty shukla,2tO0tqchJ1PZdXtbFU9dYu,0.831,0.555,2,-5.342,1,0.298,0.131,0.0,0.0493,0.803,150.076,audio_features,spotify:track:2tO0tqchJ1PZdXtbFU9dYu,https://api.spotify.com/v1/tracks/2tO0tqchJ1PZdXtbFU9dYu,https://api.spotify.com/v1/audio-analysis/2tO0tqchJ1PZdXtbFU9dYu,115821,4
82,every rose has its thorn - remastered 2003,poison,7pvusfsrgKxIDmQNAXDPrF,0.533,0.647,6,-5.556,1,0.0332,0.161,1.18e-05,0.372,0.287,140.165,audio_features,spotify:track:7pvusfsrgKxIDmQNAXDPrF,https://api.spotify.com/v1/tracks/7pvusfsrgKxIDmQNAXDPrF,https://api.spotify.com/v1/audio-analysis/7pvusfsrgKxIDmQNAXDPrF,260160,4
83,con ella,cristian,2eL6F10TM9LG7ja2GeEJHs,0.449,0.551,4,-4.77,1,0.0308,0.313,0.0,0.132,0.156,77.927,audio_features,spotify:track:2eL6F10TM9LG7ja2GeEJHs,https://api.spotify.com/v1/tracks/2eL6F10TM9LG7ja2GeEJHs,https://api.spotify.com/v1/audio-analysis/2eL6F10TM9LG7ja2GeEJHs,292600,4
84,by your side,iamjakehill,3x04ph0jWlk4EgxgQ42gdK,0.694,0.573,9,-9.218,1,0.125,0.371,0.0,0.124,0.772,167.92,audio_features,spotify:track:3x04ph0jWlk4EgxgQ42gdK,https://api.spotify.com/v1/tracks/3x04ph0jWlk4EgxgQ42gdK,https://api.spotify.com/v1/audio-analysis/3x04ph0jWlk4EgxgQ42gdK,141957,4
85,with me,sum 41,1OTvWduKQV0MQd2gnGM9He,0.167,0.851,4,-4.039,1,0.0421,0.0127,0.0,0.172,0.11,175.426,audio_features,spotify:track:1OTvWduKQV0MQd2gnGM9He,https://api.spotify.com/v1/tracks/1OTvWduKQV0MQd2gnGM9He,https://api.spotify.com/v1/audio-analysis/1OTvWduKQV0MQd2gnGM9He,291360,3
86,you gonna buy the beers or the whole damn bar,the tony danza tapdance extravaganza,3WG1vMf7pderKNGqzRVxjQ,0.198,0.989,10,-5.037,0,0.125,5.33e-05,0.00322,0.379,0.0714,101.198,audio_features,spotify:track:3WG1vMf7pderKNGqzRVxjQ,https://api.spotify.com/v1/tracks/3WG1vMf7pderKNGqzRVxjQ,https://api.spotify.com/v1/audio-analysis/3WG1vMf7pderKNGqzRVxjQ,193020,1
87,eleanor - edit,hot chip,4kLyAbRTMMfmAH5Fjm3cYU,0.648,0.844,4,-5.561,0,0.0515,0.0103,0.000253,0.118,0.686,127.033,audio_features,spotify:track:4kLyAbRTMMfmAH5Fjm3cYU,https://api.spotify.com/v1/tracks/4kLyAbRTMMfmAH5Fjm3cYU,https://api.spotify.com/v1/audio-analysis/4kLyAbRTMMfmAH5Fjm3cYU,233469,4
88,legion,noisecream,11R11Ii4a5TGXQNDAvPD3H,0.6,0.782,7,-7.469,1,0.103,9.97e-05,0.389,0.0976,0.119,99.964,audio_features,spotify:track:11R11Ii4a5TGXQNDAvPD3H,https://api.spotify.com/v1/tracks/11R11Ii4a5TGXQNDAvPD3H,https://api.spotify.com/v1/audio-analysis/11R11Ii4a5TGXQNDAvPD3H,167981,4
89,for every forever,mathame,5M3127VkGWY0e49f8lrEQL,0.714,0.537,4,-8.739,0,0.0421,0.00234,0.386,0.0856,0.0555,128.037,audio_features,spotify:track:5M3127VkGWY0e49f8lrEQL,https://api.spotify.com/v1/tracks/5M3127VkGWY0e49f8lrEQL,https://api.spotify.com/v1/audio-analysis/5M3127VkGWY0e49f8lrEQL,382500,4
90,on t o p,richi ray,7sucmGw9hneTAWeuQdcOBw,0.749,0.34,0,-11.855,1,0.183,0.265,1.25e-05,0.0791,0.431,94.026,audio_features,spotify:track:7sucmGw9hneTAWeuQdcOBw,https://api.spotify.com/v1/tracks/7sucmGw9hneTAWeuQdcOBw,https://api.spotify.com/v1/audio-analysis/7sucmGw9hneTAWeuQdcOBw,113189,4
91,mad sumbdy,teebone,30d2f7wlZ6XwyGnyh8pIoH,0.508,0.619,1,-7.945,1,0.432,0.897,0.0,0.104,0.711,64.086,audio_features,spotify:track:30d2f7wlZ6XwyGnyh8pIoH,https://api.spotify.com/v1/tracks/30d2f7wlZ6XwyGnyh8pIoH,https://api.spotify.com/v1/audio-analysis/30d2f7wlZ6XwyGnyh8pIoH,156216,5
92,midnight sun,nostalgique,5KolfjuT47YtcjESszDxQL,0.733,0.355,0,-11.854,1,0.0369,0.287,0.752,0.0895,0.216,80.972,audio_features,spotify:track:5KolfjuT47YtcjESszDxQL,https://api.spotify.com/v1/tracks/5KolfjuT47YtcjESszDxQL,https://api.spotify.com/v1/audio-analysis/5KolfjuT47YtcjESszDxQL,85741,4
93,super gremlin freestyle,badkidmacei,100fdP6bcT8byvdEdAAcTJ,0.683,0.473,2,-8.68,1,0.0608,0.00097,0.0,0.383,0.112,146.067,audio_features,spotify:track:100fdP6bcT8byvdEdAAcTJ,https://api.spotify.com/v1/tracks/100fdP6bcT8byvdEdAAcTJ,https://api.spotify.com/v1/audio-analysis/100fdP6bcT8byvdEdAAcTJ,176668,4
94,f.i.f.o. (outbreak remix) - edit,brennan heart,2DgNGXMJ92AHIaBWYXI7XW,0.35,0.859,1,-3.593,1,0.183,0.0177,2.14e-06,0.135,0.256,149.966,audio_features,spotify:track:2DgNGXMJ92AHIaBWYXI7XW,https://api.spotify.com/v1/tracks/2DgNGXMJ92AHIaBWYXI7XW,https://api.spotify.com/v1/audio-analysis/2DgNGXMJ92AHIaBWYXI7XW,185600,4
95,infinite,bassnectar,5E6VsCVBkTErJYiXmiAKjQ,0.576,0.856,1,-3.047,0,0.145,0.00122,0.000187,0.0748,0.167,88.006,audio_features,spotify:track:5E6VsCVBkTErJYiXmiAKjQ,https://api.spotify.com/v1/tracks/5E6VsCVBkTErJYiXmiAKjQ,https://api.spotify.com/v1/audio-analysis/5E6VsCVBkTErJYiXmiAKjQ,366818,4
96,synthetic overture (satan's lullaby),ata ebtekar,0QrwRdXmM17kplwcu0hMpR,0.234,0.152,10,-17.391,0,0.0361,0.993,0.154,0.105,0.0668,67.28,audio_features,spotify:track:0QrwRdXmM17kplwcu0hMpR,https://api.spotify.com/v1/tracks/0QrwRdXmM17kplwcu0hMpR,https://api.spotify.com/v1/audio-analysis/0QrwRdXmM17kplwcu0hMpR,148329,3
97,the last klondike bar,darryl lenox,3gTeHnpS6z8XbA7eY9eiZh,0.565,0.72,4,-10.933,1,0.927,0.797,0.0,0.769,0.181,92.047,audio_features,spotify:track:3gTeHnpS6z8XbA7eY9eiZh,https://api.spotify.com/v1/tracks/3gTeHnpS6z8XbA7eY9eiZh,https://api.spotify.com/v1/audio-analysis/3gTeHnpS6z8XbA7eY9eiZh,175913,4
98,cantando a vida,mc neguinho do kaxeta,4wacueDzuxwZiM5Rrz0z6Y,0.809,0.583,3,-7.32,0,0.117,0.191,0.0,0.102,0.892,163.991,audio_features,spotify:track:4wacueDzuxwZiM5Rrz0z6Y,https://api.spotify.com/v1/tracks/4wacueDzuxwZiM5Rrz0z6Y,https://api.spotify.com/v1/audio-analysis/4wacueDzuxwZiM5Rrz0z6Y,122927,4
99,violet,hole,6CHENx8iqzMwavTIz8s0gm,0.287,0.78,7,-6.493,1,0.0469,0.049,3.71e-05,0.184,0.383,167.278,audio_features,spotify:track:6CHENx8iqzMwavTIz8s0gm,https://api.spotify.com/v1/tracks/6CHENx8iqzMwavTIz8s0gm,https://api.spotify.com/v1/audio-analysis/6CHENx8iqzMwavTIz8s0gm,204933,4
100,nevěřim na lásku,sickbrain,0Dy62496e52Zqq8Sk6zhmR,0.57,0.796,2,-7.109,1,0.155,0.185,0.0,0.59,0.573,99.703,audio_features,spotify:track:0Dy62496e52Zqq8Sk6zhmR,https://api.spotify.com/v1/tracks/0Dy62496e52Zqq8Sk6zhmR,https://api.spotify.com/v1/audio-analysis/0Dy62496e52Zqq8Sk6zhmR,155620,4
101,saturn,stevie wonder,5RgWdJs6H52nMyZFQspQWH,0.54,0.485,0,-13.164,1,0.0372,0.354,0.0,0.634,0.21,87.58,audio_features,spotify:track:5RgWdJs6H52nMyZFQspQWH,https://api.spotify.com/v1/tracks/5RgWdJs6H52nMyZFQspQWH,https://api.spotify.com/v1/audio-analysis/5RgWdJs6H52nMyZFQspQWH,293773,4
102,groove la afrika - extended mix,melé,66xLtt3JqvC7Vp9Bg3kvCA,0.916,0.8,7,-5.374,1,0.262,0.0099,0.857,0.0692,0.113,126.997,audio_features,spotify:track:66xLtt3JqvC7Vp9Bg3kvCA,https://api.spotify.com/v1/tracks/66xLtt3JqvC7Vp9Bg3kvCA,https://api.spotify.com/v1/audio-analysis/66xLtt3JqvC7Vp9Bg3kvCA,326364,4
103,思念喲,jody chiang,5jEuSKARWwxe8w3bdu0OLn,0.605,0.518,2,-5.636,0,0.0248,0.323,0.00117,0.212,0.253,123.973,audio_features,spotify:track:5jEuSKARWwxe8w3bdu0OLn,https://api.spotify.com/v1/tracks/5jEuSKARWwxe8w3bdu0OLn,https://api.spotify.com/v1/audio-analysis/5jEuSKARWwxe8w3bdu0OLn,255733,3
104,idontknow,jamie xx,7nSBHckG4tTFkp0xqNZDs5,0.506,0.714,10,-7.802,0,0.291,0.513,0.871,0.053,0.719,160.065,audio_features,spotify:track:7nSBHckG4tTFkp0xqNZDs5,https://api.spotify.com/v1/tracks/7nSBHckG4tTFkp0xqNZDs5,https://api.spotify.com/v1/audio-analysis/7nSBHckG4tTFkp0xqNZDs5,321503,4
105,doof doof untz untz - original mix,s3rl,35oyMMD6nGdteWkNnMjUYl,0.571,0.963,2,-1.559,1,0.0968,0.00161,0.32,0.0822,0.744,175.039,audio_features,spotify:track:35oyMMD6nGdteWkNnMjUYl,https://api.spotify.com/v1/tracks/35oyMMD6nGdteWkNnMjUYl,https://api.spotify.com/v1/audio-analysis/35oyMMD6nGdteWkNnMjUYl,344324,4
106,leisure,israeli chicks,5DLOpXvShlphkFSlAIwdDv,0.386,0.854,9,-5.403,1,0.06,0.00452,0.031,0.109,0.273,147.089,audio_features,spotify:track:5DLOpXvShlphkFSlAIwdDv,https://api.spotify.com/v1/tracks/5DLOpXvShlphkFSlAIwdDv,https://api.spotify.com/v1/audio-analysis/5DLOpXvShlphkFSlAIwdDv,238630,4
107,laboratory,soheil soheili,6QItnqxIr7CCSZ4QoSmsnb,0.101,0.516,7,-12.037,0,0.0563,0.973,0.573,0.0738,0.0324,91.042,audio_features,spotify:track:6QItnqxIr7CCSZ4QoSmsnb,https://api.spotify.com/v1/tracks/6QItnqxIr7CCSZ4QoSmsnb,https://api.spotify.com/v1/audio-analysis/6QItnqxIr7CCSZ4QoSmsnb,339560,3
108,i be u be,high valley,1zMGZrrUG26o0pkfOPfHbo,0.442,0.746,7,-5.883,1,0.0335,0.0074,0.0,0.0996,0.414,126.035,audio_features,spotify:track:1zMGZrrUG26o0pkfOPfHbo,https://api.spotify.com/v1/tracks/1zMGZrrUG26o0pkfOPfHbo,https://api.spotify.com/v1/audio-analysis/1zMGZrrUG26o0pkfOPfHbo,213093,4
109,demorô,criolo,3QXOsRFg1iszsknRB8QDCR,0.755,0.709,1,-5.066,0,0.289,0.0528,0.0,0.0825,0.657,140.989,audio_features,spotify:track:3QXOsRFg1iszsknRB8QDCR,https://api.spotify.com/v1/tracks/3QXOsRFg1iszsknRB8QDCR,https://api.spotify.com/v1/audio-analysis/3QXOsRFg1iszsknRB8QDCR,138480,4
110,春空,鈴木鈴木,3kzXdNINra4vMO7DRYnQET,0.309,0.571,7,-4.919,1,0.0668,0.631,0.0,0.334,0.455,74.158,audio_features,spotify:track:3kzXdNINra4vMO7DRYnQET,https://api.spotify.com/v1/tracks/3kzXdNINra4vMO7DRYnQET,https://api.spotify.com/v1/audio-analysis/3kzXdNINra4vMO7DRYnQET,253627,4
111,dont cry,bugle,5fjNClL1OmB97luqYOUvU5,0.631,0.512,11,-7.505,0,0.075,0.58,1.04e-05,0.136,0.408,107.767,audio_features,spotify:track:5fjNClL1OmB97luqYOUvU5,https://api.spotify.com/v1/tracks/5fjNClL1OmB97luqYOUvU5,https://api.spotify.com/v1/audio-analysis/5fjNClL1OmB97luqYOUvU5,213394,5
112,fluir,carajo,0LTgkQ12Oe6l15MK78H6sZ,0.454,0.832,8,-4.097,1,0.0649,0.0081,0.0,0.194,0.324,173.646,audio_features,spotify:track:0LTgkQ12Oe6l15MK78H6sZ,https://api.spotify.com/v1/tracks/0LTgkQ12Oe6l15MK78H6sZ,https://api.spotify.com/v1/audio-analysis/0LTgkQ12Oe6l15MK78H6sZ,318160,4
113,大約在冬季,音樂磁場,5rbVJ12Q2P0wSp7LEksBx4,0.616,0.341,5,-13.283,0,0.0278,0.946,0.00158,0.133,0.332,146.054,audio_features,spotify:track:5rbVJ12Q2P0wSp7LEksBx4,https://api.spotify.com/v1/tracks/5rbVJ12Q2P0wSp7LEksBx4,https://api.spotify.com/v1/audio-analysis/5rbVJ12Q2P0wSp7LEksBx4,281960,4
114,a-a o!,hidra,7GKiypIy4lqy5Tvyxqnngd,0.78,0.702,1,-9.178,1,0.144,0.266,0.000609,0.0896,0.38,149.986,audio_features,spotify:track:7GKiypIy4lqy5Tvyxqnngd,https://api.spotify.com/v1/tracks/7GKiypIy4lqy5Tvyxqnngd,https://api.spotify.com/v1/audio-analysis/7GKiypIy4lqy5Tvyxqnngd,193959,4
115,viestintuoja,stam1na,1TacUsxeCeuc04dpDMxmTH,0.407,0.957,9,-1.84,1,0.0693,0.00149,0.0002,0.176,0.372,141.595,audio_features,spotify:track:1TacUsxeCeuc04dpDMxmTH,https://api.spotify.com/v1/tracks/1TacUsxeCeuc04dpDMxmTH,https://api.spotify.com/v1/audio-analysis/1TacUsxeCeuc04dpDMxmTH,232827,4
116,トワイライト―夕暮れ便り―,akina nakamori,5wHVeIvZq2yYUX0mAmp3wH,0.535,0.614,8,-5.06,0,0.0243,0.454,0.000496,0.395,0.259,96.483,audio_features,spotify:track:5wHVeIvZq2yYUX0mAmp3wH,https://api.spotify.com/v1/tracks/5wHVeIvZq2yYUX0mAmp3wH,https://api.spotify.com/v1/audio-analysis/5wHVeIvZq2yYUX0mAmp3wH,284133,4
117,トキトキメキメキ,nogizaka46,4J7PDtfmPoVDRufv2ch6Jh,0.574,0.97,5,-3.361,0,0.0842,0.0291,0.0,0.19,0.763,145.051,audio_features,spotify:track:4J7PDtfmPoVDRufv2ch6Jh,https://api.spotify.com/v1/tracks/4J7PDtfmPoVDRufv2ch6Jh,https://api.spotify.com/v1/audio-analysis/4J7PDtfmPoVDRufv2ch6Jh,240827,4
118,bumblebee (buzz buzz),the laurie berkner band,2PvU8jWUVbGiIQ9QsiHPQL,0.835,0.29,2,-12.853,1,0.0425,0.588,7.08e-06,0.0978,0.718,96.24,audio_features,spotify:track:2PvU8jWUVbGiIQ9QsiHPQL,https://api.spotify.com/v1/tracks/2PvU8jWUVbGiIQ9QsiHPQL,https://api.spotify.com/v1/audio-analysis/2PvU8jWUVbGiIQ9QsiHPQL,177920,4
119,nopturnia,paipy,0yAoLxOVvKF8F9Fl3HOQYw,0.453,0.995,1,-5.429,1,0.13,0.0127,0.964,0.118,0.184,140.02,audio_features,spotify:track:0yAoLxOVvKF8F9Fl3HOQYw,https://api.spotify.com/v1/tracks/0yAoLxOVvKF8F9Fl3HOQYw,https://api.spotify.com/v1/audio-analysis/0yAoLxOVvKF8F9Fl3HOQYw,209143,4
120,i.f.l.y.,bazzi,4a6q8CR2hzLk2plDkSxkfD,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.554,104.954,audio_features,spotify:track:4a6q8CR2hzLk2plDkSxkfD,https://api.spotify.com/v1/tracks/4a6q8CR2hzLk2plDkSxkfD,https://api.spotify.com/v1/audio-analysis/4a6q8CR2hzLk2plDkSxkfD,165714,4
121,tonight tonight,hot chelle rae,2i0AUcEnsDm3dsqLrFWUCq,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,audio_features,spotify:track:2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/tracks/2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/audio-analysis/2i0AUcEnsDm3dsqLrFWUCq,200467,4
122,take me tonight,alexander klaws,0bqYAmk71YasEVxCBnyRak,0.55,0.49,8,-8.576,1,0.0318,0.498,0.0,0.151,0.368,143.953,audio_features,spotify:track:0bqYAmk71YasEVxCBnyRak,https://api.spotify.com/v1/tracks/0bqYAmk71YasEVxCBnyRak,https://api.spotify.com/v1/audio-analysis/0bqYAmk71YasEVxCBnyRak,242507,4
123,deep cracks,fogdream,7zQqLegPosxGECgeN0oRXG,0.763,0.368,5,-13.875,0,0.0892,0.29,0.861,0.102,0.665,75.993,audio_features,spotify:track:7zQqLegPosxGECgeN0oRXG,https://api.spotify.com/v1/tracks/7zQqLegPosxGECgeN0oRXG,https://api.spotify.com/v1/audio-analysis/7zQqLegPosxGECgeN0oRXG,113684,4
124,одевэс - колечки бирюзовые,vadim kozin,56ZB19eqTsiuSkAz5aQIuc,0.62,0.213,5,-14.271,0,0.0773,0.993,0.0,0.179,0.569,102.123,audio_features,spotify:track:56ZB19eqTsiuSkAz5aQIuc,https://api.spotify.com/v1/tracks/56ZB19eqTsiuSkAz5aQIuc,https://api.spotify.com/v1/audio-analysis/56ZB19eqTsiuSkAz5aQIuc,94411,4
125,her voice - super bass mix,builder,2xZxWyC2yc3joNZTBIA5cn,0.636,0.594,5,-8.745,0,0.0724,0.00032,0.705,0.0955,0.336,144.99,audio_features,spotify:track:2xZxWyC2yc3joNZTBIA5cn,https://api.spotify.com/v1/tracks/2xZxWyC2yc3joNZTBIA5cn,https://api.spotify.com/v1/audio-analysis/2xZxWyC2yc3joNZTBIA5cn,455436,4
126,"the very, very, very strongest",kato,4DfkwB6vDZBQb4jt7BhRGB,0.548,0.34,9,-12.659,0,0.029,0.877,0.861,0.139,0.238,82.026,audio_features,spotify:track:4DfkwB6vDZBQb4jt7BhRGB,https://api.spotify.com/v1/tracks/4DfkwB6vDZBQb4jt7BhRGB,https://api.spotify.com/v1/audio-analysis/4DfkwB6vDZBQb4jt7BhRGB,104000,4
127,se fosse por mim,murica,5U0djhxrJK2MJOF84yxTOA,0.57,0.695,2,-8.238,1,0.316,0.507,0.0,0.129,0.635,88.072,audio_features,spotify:track:5U0djhxrJK2MJOF84yxTOA,https://api.spotify.com/v1/tracks/5U0djhxrJK2MJOF84yxTOA,https://api.spotify.com/v1/audio-analysis/5U0djhxrJK2MJOF84yxTOA,212538,4
128,quiero,miranda!,23MbmgpUSb10XQjJv2zZEt,0.831,0.755,9,-4.659,1,0.0428,0.0534,0.00314,0.379,0.976,131.001,audio_features,spotify:track:23MbmgpUSb10XQjJv2zZEt,https://api.spotify.com/v1/tracks/23MbmgpUSb10XQjJv2zZEt,https://api.spotify.com/v1/audio-analysis/23MbmgpUSb10XQjJv2zZEt,225333,4
129,hintergrund meer,meeresrauschen,4lGyXEXoscKsvU4DMLEPYy,0.0882,0.999,6,-18.486,1,0.0542,0.375,0.99,0.892,1e-05,87.484,audio_features,spotify:track:4lGyXEXoscKsvU4DMLEPYy,https://api.spotify.com/v1/tracks/4lGyXEXoscKsvU4DMLEPYy,https://api.spotify.com/v1/audio-analysis/4lGyXEXoscKsvU4DMLEPYy,131321,4
130,hey diddle diddle,the kiboomers,528NNybep9h1Shmd2EKJ9N,0.45,0.244,1,-21.801,1,0.0455,0.965,0.649,0.0594,0.0634,180.119,audio_features,spotify:track:528NNybep9h1Shmd2EKJ9N,https://api.spotify.com/v1/tracks/528NNybep9h1Shmd2EKJ9N,https://api.spotify.com/v1/audio-analysis/528NNybep9h1Shmd2EKJ9N,126000,3
131,eat the heart,aril brikha,7LAfgZiMw2A4Ub035myCox,0.808,0.849,10,-11.605,1,0.0537,0.000919,0.883,0.112,0.318,116.996,audio_features,spotify:track:7LAfgZiMw2A4Ub035myCox,https://api.spotify.com/v1/tracks/7LAfgZiMw2A4Ub035myCox,https://api.spotify.com/v1/audio-analysis/7LAfgZiMw2A4Ub035myCox,486498,4
132,comics,caravan palace,2n8psyU2akyh6VkWE6wcug,0.554,0.848,1,-4.857,1,0.0817,0.000867,0.0301,0.42,0.562,90.001,audio_features,spotify:track:2n8psyU2akyh6VkWE6wcug,https://api.spotify.com/v1/tracks/2n8psyU2akyh6VkWE6wcug,https://api.spotify.com/v1/audio-analysis/2n8psyU2akyh6VkWE6wcug,212597,4
133,eu creio (believe for it) - ao vivo,sarah beatriz,5CyCqSgL6Df4WoXo2eQVcJ,0.317,0.623,7,-7.461,1,0.0375,0.0341,0.0,0.136,0.154,157.638,audio_features,spotify:track:5CyCqSgL6Df4WoXo2eQVcJ,https://api.spotify.com/v1/tracks/5CyCqSgL6Df4WoXo2eQVcJ,https://api.spotify.com/v1/audio-analysis/5CyCqSgL6Df4WoXo2eQVcJ,419960,4
134,holy roar,chris tomlin,2IPWIK1PH9ArgXTaKmk7Ly,0.444,0.829,10,-4.997,1,0.0455,0.00244,0.0,0.0695,0.337,156.146,audio_features,spotify:track:2IPWIK1PH9ArgXTaKmk7Ly,https://api.spotify.com/v1/tracks/2IPWIK1PH9ArgXTaKmk7Ly,https://api.spotify.com/v1/audio-analysis/2IPWIK1PH9ArgXTaKmk7Ly,251933,4
135,afternoon,anxious,5bNeopFRcJDHsdKwfLr3rV,0.234,0.99,4,-5.627,1,0.0825,2.53e-05,0.213,0.343,0.21,92.245,audio_features,spotify:track:5bNeopFRcJDHsdKwfLr3rV,https://api.spotify.com/v1/tracks/5bNeopFRcJDHsdKwfLr3rV,https://api.spotify.com/v1/audio-analysis/5bNeopFRcJDHsdKwfLr3rV,231514,4
136,little liza jane,adam steffey,6ZoPj6DeUFHUyL42c3HjDc,0.399,0.881,9,-4.563,1,0.0396,0.447,0.9,0.177,0.958,170.332,audio_features,spotify:track:6ZoPj6DeUFHUyL42c3HjDc,https://api.spotify.com/v1/tracks/6ZoPj6DeUFHUyL42c3HjDc,https://api.spotify.com/v1/audio-analysis/6ZoPj6DeUFHUyL42c3HjDc,101584,4
137,happy viche,grupo niche,34W3Q8qPGPyyb0J6GCsTwc,0.782,0.72,9,-6.664,0,0.0742,0.425,1.07e-06,0.683,0.605,102.694,audio_features,spotify:track:34W3Q8qPGPyyb0J6GCsTwc,https://api.spotify.com/v1/tracks/34W3Q8qPGPyyb0J6GCsTwc,https://api.spotify.com/v1/audio-analysis/34W3Q8qPGPyyb0J6GCsTwc,297065,4
138,marvin - ao vivo,titãs,11kmPqb02yGcZtLilUoHMd,0.708,0.832,11,-3.652,1,0.212,0.382,0.0,0.334,0.806,176.349,audio_features,spotify:track:11kmPqb02yGcZtLilUoHMd,https://api.spotify.com/v1/tracks/11kmPqb02yGcZtLilUoHMd,https://api.spotify.com/v1/audio-analysis/11kmPqb02yGcZtLilUoHMd,237107,4
